,urls
741,https://www.fool.com/earnings/call-transcripts/2020/02/05/genworth-financial-inc-gnw-q4-2019-earnings-call-t.aspx
742,https://www.fool.com/the-ascent/student-loans/articles/denied-public-service-loan-forgiveness-theres-hope/
743,https://www.fool.com/earnings/call-transcripts/2020/01/31/honeywell-international-inc-hon-q4-2019-earnings-c.aspx
744,https://www.fool.com/quote/tsla
745,https://www.fool.com/earnings/call-transcripts/2019/12/19/sanderson-farms-inc-safm-q4-2019-earnings-call-tra.aspx
746,https://www.fool.com/legal/privacy-statement.aspx
747,https://www.fool.com/earnings/call-transcripts/2019/11/15/cango-inc-cang-q3-2019-earnings-call-transcript.aspx
748,https://www.fool.com/earnings/call-transcripts/2019/12/05/signet-jewelers-ltd-sig-q3-2020-earnings-call-tran.aspx
749,https://www.fool.com/earnings/call-transcripts/2020/02/07/new-residential-investment-corp-nrz-q4-2019-earnin.aspx
750,https://www.fool.com/earnings/call-transcripts/2020/02/05/ametek-inc-new-ame-q4-2019-earnings-call-transcrip.aspx
751,https://www.fool.com/earnings/call-transcripts/2019/11/08/westport-fuel-systems-inc-wprt-q3-2019-earnings-ca.aspx
752,https://www.fool.com/earnings/call-transcripts/2020/01/24/nextera-energy-inc-nee-q4-2019-earnings-call-trans.aspx
753,https://www.fool.com/student-loans/should-i-pay-off-my-student-loans-early/
754,https://www.fool.com/the-ascent/credit-cards/barclaycard/
755,https://www.fool.com/the-ascent/credit-cards/articles/what-to-do-with-joint-credit-cards-when-you-get-a-divorce/
756,https://www.fool.com/quote/nasdaq/facebook/fb/
757,https://www.fool.com/earnings/call-transcripts/2019/11/14/nice-ltd-nice-q3-2019-earnings-call-transcript.aspx
758,https://www.fool.com/earnings/call-transcripts/2019/11/11/brookfield-renewable-energy-partners-lp-bep-q3-201.aspx
759,https://www.fool.com/the-ascent/credit-cards/articles/7-underrated-credit-card-perks-you-should-take-advantage-of/
760,https://www.fool.com/earnings/call-transcripts/2019/11/19/ashland-inc-ash-q4-2019-earnings-call-transcript.aspx
761,https://www.fool.com/earnings/call-transcripts/2020/01/24/first-financial-bancorp-ffbc-q4-2019-earnings-call.aspx
762,https://www.fool.com/earnings/call-transcripts/2019/11/21/lbrands-inc-lb-q3-2019-earnings-call-transcript.aspx
763,https://www.fool.com/earnings/call-transcripts/2019/11/13/drive-shack-inc-ds-q3-2019-earnings-call-transcrip.aspx
764,https://www.fool.com/earnings/call-transcripts/2020/02/04/bio-techne-corp-tech-q2-2020-earnings-call-transcr.aspx
765,https://www.fool.com/earnings/call-transcripts/2020/01/21/peoples-bancorp-inc-pebo-q4-2019-earnings-call-tra.aspx
766,https://www.fool.com/earnings/call-transcripts/2020/01/29/legg-mason-inc-lm-q3-2020-earnings-call-transcript.aspx
767,https://www.fool.com/earnings/call-transcripts/2019/11/26/bitauto-holdings-limited-bita-q3-2019-earnings-cal.aspx
768,https://www.fool.com/the-ascent/credit-cards/american-express-blue-cash-review/
769,https://www.fool.com/earnings/call-transcripts/2020/01/21/enterprise-financial-services-corp-efsc-q4-2019-ea.aspx
770,https://www.fool.com/earnings/call-transcripts/2019/11/15/rise-education-cayman-ltd-redu-q3-2019-earnings-ca.aspx
771,https://www.fool.com/earnings/call-transcripts/2020/02/12/cisco-systems-inc-csco-q2-2020-earnings-call-trans.aspx
772,https://www.fool.com/investing/2017/11/08/ford-well-build-electric-cars-in-china-soon.aspx
773,https://www.fool.com/earnings/call-transcripts/2020/02/11/rapid7-rpd-q4-2019-earnings-call-transcript.aspx
774,https://www.fool.com/earnings/call-transcripts/2020/02/13/relx-plc-relx-q4-2019-earnings-call-transcript.aspx
775,https://www.fool.com/earnings/call-transcripts/2020/01/22/kinder-morgan-inc-kmi-q4-2019-earnings-call-transc.aspx
776,https://www.fool.com/earnings/call-transcripts/2019/12/12/costco-wholesale-corp-cost-q1-2020-earnings-call-t.aspx
777,https://www.fool.com/earnings/call-transcripts/2019/11/14/china-biologic-products-inc-cbpo-q3-2019-earnings.aspx
778,https://www.fool.com/earnings/call-transcripts/2019/11/12/phoenix-new-media-limited-feng-q3-2019-earnings-ca.aspx
779,https://www.fool.com/earnings/call-transcripts/2019/11/20/cubic-corp-cub-q4-2019-earnings-call-transcript.aspx
780,https://www.fool.com/earnings/call-transcripts/2020/02/12/cno-financial-group-inc-cno-q4-2019-earnings-call.aspx
781,https://www.fool.com/the-ascent/personal-loans/articles/how-to-build-your-credit-without-using-credit-cards/
782,https://www.fool.com/earnings/call-transcripts/2020/02/06/hecla-mining-co-hl-q4-2019-earnings-call-transcrip.aspx
783,https://www.fool.com/earnings/call-transcripts/2020/01/28/mccormick-mkc-q4-2019-earnings-call-transcript.aspx
784,https://www.fool.com/the-ascent/credit-cards/chase/
785,https://www.fool.com/quote/nasdaq/stoneco-ltd/stne/
786,https://www.fool.com/earnings/call-transcripts/2020/02/05/dorian-lpg-ltd-lpg-q3-2020-earnings-call-transcrip.aspx
787,https://www.fool.com/earnings/call-transcripts/2019/11/09/pgt-innovations-inc-pgti-q3-2019-earnings-call-tra.aspx
788,https://www.fool.com/the-ascent/credit-cards/articles/capital-one-venture-rewards-worth-95-annual-fee/
789,https://www.fool.com/earnings/call-transcripts/2019/11/08/falcon-minerals-corporation-flmn-q3-2019-earnings.aspx
790,https://www.fool.com/calculators/index.aspx
791,https://www.fool.com/earnings/call-transcripts/2020/02/06/enersys-inc-ens-q3-2020-earnings-call-transcript.aspx
792,https://www.fool.com/earnings/call-transcripts/2020/02/11/under-armour-c-shares-ua-q4-2019-earnings-call-tra.aspx
793,https://www.fool.com/earnings/call-transcripts/2020/02/11/federal-realty-investment-trust-frt-q4-2019-earnin.aspx
794,https://www.fool.com/the-ascent/banks/savings-accounts/hsbc-direct-savings-account-review/
795,https://www.fool.com/earnings/call-transcripts/2020/01/21/first-majestic-silver-corporation-ag-q4-2019-earni.aspx
796,https://www.fool.com/earnings/call-transcripts/2019/12/29/embraer-brazilian-aviation-co-erj-q3-2019-earnings.aspx
797,https://www.fool.com/the-ascent/offers/credit-cards/wells-fargo-propel-amex/
798,https://www.fool.com/the-ascent/credit-cards/articles/does-debt-consolidation-help-or-hurt-your-credit-score/
799,https://www.fool.com/earnings/call-transcripts/2020/02/11/snap-on-inc-sna-q4-2019-earnings-call-transcript.aspx
800,https://www.fool.com/earnings/call-transcripts/2020/01/24/crossfirst-bankshares-inc-cfb-q4-2019-earnings-cal.aspx
801,https://www.fool.com/the-ascent/banks/articles/money-market-vs-savings-account/
802,https://www.fool.com/earnings/call-transcripts/2020/02/11/virtu-financial-inc-virt-q4-2019-earnings-call-tra.aspx
803,https://www.fool.com/earnings/call-transcripts/2020/01/29/textron-inc-txt-q4-2019-earnings-call-transcript.aspx
804,https://www.fool.com/investing/2020/02/16/2-robotics-stocks-to-buy-now.aspx
805,https://www.fool.com/earnings/call-transcripts/2019/11/08/ladder-capital-ladr-q3-2019-earnings-call-transcri.aspx
806,https://www.fool.com/the-ascent/banks/articles/financial-traits-women-look-for-in-a-partner/
807,https://www.fool.com/earnings/call-transcripts/2020/02/06/teradata-corp-tdc-q4-2019-earnings-call-transcript.aspx
808,https://www.fool.com/investing/2020/01/21/5-etfs-to-start-investing-in-2020.aspx
809,https://www.fool.com/earnings/call-transcripts/2020/02/05/monolithic-power-systems-inc-mpwr-q4-2019-earnings.aspx
810,https://www.fool.com/earnings/call-transcripts/2019/11/14/stealth-biotherapeutics-corp-mito-q3-2019-earnings.aspx
811,https://www.fool.com/earnings/call-transcripts/2020/02/05/surmodics-srdx-q1-2020-earnings-call-transcript.aspx
812,https://www.fool.com/earnings/call-transcripts/2019/12/02/the-tjx-companies-tjx-q3-2020-earnings-call-transc.aspx
813,https://www.fool.com/quote/snpindex/sp-500-index/%5Egspc/
814,https://www.fool.com/earnings/call-transcripts/2020/02/06/arrow-electronics-inc-arw-q4-2019-earnings-call-tr.aspx
815,https://www.fool.com/the-ascent/credit-cards/articles/credit-card-perks-come-roaring-back/
816,https://www.fool.com/the-ascent/banks/articles/how-weve-felt-gender-pay-gap/
817,https://www.fool.com/the-ascent/credit-cards/articles/15-americans-think-theyll-have-debt-forever-dont-be-one-them/
818,https://www.fool.com/earnings/call-transcripts/2020/01/29/southern-missouri-bancorp-inc-smbc-q2-2020-earning.aspx
819,https://www.fool.com/investing/warren-buffett-stocks-investing-advice.aspx
820,https://www.fool.com/earnings/call-transcripts/2019/11/26/dycom-industries-inc-dy-q3-2020-earnings-call-tran.aspx
821,https://www.fool.com/the-ascent/banks/articles/the-4-best-places-to-put-your-savings/
822,https://www.fool.com/earnings/call-transcripts/2019/11/14/opera-ltd-opra-q3-2019-earnings-call-transcript.aspx
823,https://www.fool.com/earnings/call-transcripts/2020/01/30/unitil-corp-utl-q4-2019-earnings-call-transcript.aspx
824,https://www.fool.com/the-ascent/mortgages/articles/5-things-to-avoid-while-waiting-for-mortgage-to-close/
825,https://www.fool.com/earnings/call-transcripts/2019/11/08/scientific-games-sgms-q3-2019-earnings-call-transc.aspx
826,https://www.fool.com/earnings/call-transcripts/2020/02/11/duke-realty-corp-dre-q4-2019-earnings-call-transcr.aspx
827,https://www.fool.com/earnings/call-transcripts/2020/02/07/avantor-avtr-q4-2019-earnings-call-transcript.aspx
828,https://www.fool.com/earnings/call-transcripts/2020/01/29/accuray-inc-aray-q2-2020-earnings-call-transcript.aspx
829,https://www.fool.com/earnings/call-transcripts/2019/11/08/five-point-holdings-llc-fph-q3-2019-earnings-call.aspx
830,https://www.fool.com/podcasts/answers/
831,https://www.fool.com/earnings/call-transcripts/2019/11/12/cbs-cbs-q3-2019-earnings-call-transcript.aspx
832,https://www.fool.com/earnings/call-transcripts/2020/02/07/cae-inc-cae-q3-2020-earnings-call-transcript.aspx
833,https://www.fool.com/earnings/call-transcripts/2019/12/06/korn-ferry-kfy-q2-2020-earnings-call-transcript.aspx
834,https://www.fool.com/earnings/call-transcripts/2020/02/11/louisiana-pacific-corp-lpx-q4-2019-earnings-call-t.aspx
835,https://www.fool.com/earnings/call-transcripts/2020/01/30/essex-property-trust-ess-q4-2019-earnings-call-tra.aspx
836,https://www.fool.com/earnings/call-transcripts/2020/01/08/msc-industrial-direct-co-inc-msm-q1-2020-earnings.aspx
837,https://www.fool.com/the-ascent/credit-cards/articles/report-more-americans-are-making-savvy-credit-card-move/
838,https://www.fool.com/earnings/call-transcripts/2019/11/12/halozyme-therapeutics-inc-halo-q3-2019-earnings-ca.aspx
839,https://www.fool.com/investing/etf/2014/02/28/do-etfs-disrupt-the-stock-market.aspx
840,https://www.fool.com/earnings/call-transcripts/2020/01/31/caci-international-caci-q2-2020-earnings-call-tran.aspx
841,https://www.fool.com/earnings/call-transcripts/2020/02/04/helmerich-payne-inc-hp-q1-2020-earnings-call-trans.aspx
842,https://www.fool.com/the-ascent/student-loans/articles/5-ways-reduce-your-student-loan-debt-fast/
843,https://www.fool.com/investing/brokers/index.aspx
844,https://www.fool.com/earnings/call-transcripts/2020/02/12/perspecta-inc-prsp-q3-2020-earnings-call-transcrip.aspx
845,https://www.fool.com/earnings/call-transcripts/2020/02/06/mobileiron-mobl-q4-2019-earnings-call-transcript.aspx
846,https://www.fool.com/earnings/call-transcripts/2020/01/31/eastman-chemical-co-emn-q4-2019-earnings-call-tran.aspx
847,https://www.fool.com/earnings/call-transcripts/2020/01/23/connectone-bancorp-cnob-q4-2019-earnings-call-tran.aspx
848,https://www.fool.com/the-ascent/offers/credit-cards/bank-of-america-travel-rewards/
849,https://www.fool.com/investing/2020/02/14/tesla-changes-its-mind-on-raising-capital.aspx
850,https://www.fool.com/earnings/call-transcripts/2020/01/24/slm-slm-q4-2019-earnings-call-transcript.aspx
851,https://www.fool.com/earnings/call-transcripts/2019/12/19/rite-aid-corp-rad-q3-2020-earnings-call-transcript.aspx
852,https://www.fool.com/investing/2020/02/17/should-bed-bath-beyond-be-on-deathwatch-after-horr.aspx
853,https://www.fool.com/earnings/call-transcripts/2020/02/14/tyler-technologies-tyl-q4-2019-earnings-call-trans.aspx
854,https://www.fool.com/the-ascent/credit-cards/discover-it-student-cash-back-review/
855,https://www.fool.com/the-ascent/credit-cards/articles/everything-you-need-to-know-about-employer-credit-checks/
856,https://www.fool.com/earnings/call-transcripts/2020/01/09/park-electrochemical-pke-q3-2020-earnings-call-tra.aspx
857,https://www.fool.com/the-ascent/credit-cards/articles/which-debt-should-i-pay-off-first/
858,https://www.fool.com/earnings/call-transcripts/2020/01/31/apartment-investment-management-co-aiv-q4-2019-ear.aspx
859,https://www.fool.com/earnings/call-transcripts/2019/11/19/kornit-digital-krnt-q3-2019-earnings-call-transcri.aspx
860,https://www.fool.com/the-ascent/banks/articles/how-does-money-market-account-work/
861,https://www.fool.com/earnings/call-transcripts/2020/02/06/hub-group-hubg-q4-2019-earnings-call-transcript.aspx
862,https://www.fool.com/earnings/call-transcripts/2019/11/11/guardant-health-inc-gh-q3-2019-earnings-call-trans.aspx
863,https://www.fool.com/earnings/call-transcripts/2020/02/05/spire-inc-sr-q1-2020-earnings-call-transcript.aspx
864,https://www.fool.com/earnings/call-transcripts/2020/02/05/veoneer-inc-vne-q4-2019-earnings-call-transcript.aspx
865,https://www.fool.com/earnings/call-transcripts/2020/01/31/sherwin-williams-shw-q4-2019-earnings-call-transcr.aspx
866,https://www.fool.com/the-ascent/credit-cards/articles/how-does-the-chip-in-my-credit-card-work/
867,https://www.fool.com/earnings/call-transcripts/2020/02/04/red-rock-resorts-class-a-rrr-q4-2019-earnings-call.aspx
868,https://www.fool.com/earnings/call-transcripts/2020/01/29/facebook-inc-fb-q4-2019-earnings-call-transcript.aspx
869,https://www.fool.com/earnings/call-transcripts/2019/11/12/si-bone-inc-sibn-q3-2019-earnings-call-transcript.aspx
870,https://www.fool.com/earnings/call-transcripts/2020/01/23/applied-industrial-technologies-inc-ait-q2-2020-ea.aspx
871,https://www.fool.com/earnings/call-transcripts/2019/12/19/factset-research-systems-inc-fds-q1-2020-earnings.aspx
872,https://www.fool.com/earnings/call-transcripts/2020/01/22/fifth-third-bancorp-fitb-q4-2019-earnings-call-tra.aspx
873,https://www.fool.com/earnings/call-transcripts/2019/11/14/change-healthcare-inc-chng-q2-2020-earnings-call-t.aspx
874,https://www.fool.com/earnings/call-transcripts/2020/01/31/flushing-financial-ffic-q4-2019-earnings-call-tran.aspx
875,https://www.fool.com/earnings/call-transcripts/2019/12/12/broadcom-inc-avgo-q4-2019-earnings-call-transcript.aspx
876,https://www.fool.com/earnings/call-transcripts/2019/11/09/prosight-global-inc-pros-q3-2019-earnings-call-tra.aspx
877,https://www.fool.com/earnings/call-transcripts/2019/11/13/latam-airlines-group-sa-ltm-q3-2019-earnings-call.aspx
878,https://www.fool.com/the-ascent/buying-stocks/articles/how-to-compare-brokerage-account-costs/
879,https://www.fool.com/earnings/call-transcripts/2020/01/29/rexnord-corp-rxn-q3-2020-earnings-call-transcript.aspx
880,https://www.fool.com/earnings/call-transcripts/2020/02/12/asgn-incorporated-asgn-q4-2019-earnings-call-trans.aspx
881,https://www.fool.com/taxes/2020/02/17/5-common-tax-mistakes-you-need-to-avoid.aspx
882,https://www.fool.com/earnings/call-transcripts/2020/01/30/resmed-inc-rmd-q2-2020-earnings-call-transcript.aspx
883,https://www.fool.com/earnings/call-transcripts/2020/01/29/silgan-holdings-inc-slgn-q4-2019-earnings-call-tra.aspx
884,https://www.fool.com/earnings/call-transcripts/2020/02/12/nu-skin-enterprises-nus-q4-2019-earnings-call-tran.aspx
885,https://www.fool.com/earnings/call-transcripts/2019/11/11/amicus-therapeutics-inc-fold-q3-2019-earnings-call.aspx
886,https://www.fool.com/earnings/call-transcripts/2020/02/05/nextera-energy-partners-lp-nep-q4-2019-earnings-ca.aspx
887,https://www.fool.com/earnings/call-transcripts/2020/02/14/new-gold-inc-ngd-q4-2019-earnings-call-transcript.aspx
888,https://www.fool.com/earnings/call-transcripts/2020/01/29/silicom-ltd-silc-q4-2019-earnings-call-transcript.aspx
889,https://www.fool.com/earnings/call-transcripts/2020/02/12/franklin-street-properties-corp-fsp-q4-2019-earnin.aspx
890,https://www.fool.com/retirement/2016/06/04/the-perfect-retirement-strategy-for-seniors-in-the.aspx
891,https://www.fool.com/the-ascent/buying-stocks/articles/custodial-brokerage-accounts-101/
892,https://www.fool.com/earnings/call-transcripts/2019/11/26/golub-capital-bdc-inc-gbdc-q4-2019-earnings-call-t.aspx
893,https://www.fool.com/earnings/call-transcripts/2019/11/11/neptune-wellness-solutions-inc-nept-q2-2020-earnin.aspx
894,https://www.fool.com/earnings/call-transcripts/2019/12/02/avianca-holdings-avh-q3-2019-earnings-call-transcr.aspx
895,https://www.fool.com/earnings/call-transcripts/2019/11/27/cellcom-israel-ltd-cel-q3-2019-earnings-call-trans.aspx
896,https://www.fool.com/the-ascent/about-us/
897,https://www.fool.com/the-ascent/banks/articles/is-it-time-to-switch-banks/
898,https://www.fool.com/earnings/call-transcripts/2019/11/08/rent-a-center-rcii-q3-2019-earnings-call-transcrip.aspx
899,https://www.fool.com/the-ascent/credit-cards/articles/what-is-penalty-apr/
900,https://www.fool.com/earnings/call-transcripts/2020/02/14/mattel-mat-q4-2019-earnings-call-transcript.aspx
901,https://www.fool.com/earnings/call-transcripts/2019/12/12/barnes-noble-bks-q2-2020-earnings-call-transcript.aspx
